서울특별시청,37.566314,126.977937
인천광역시청,37.4562,126.705905
경기도청,37.275332,127.009469
강원도청,37.885398,127.729778
충청북도청,36.63587,127.491336
충청남도청,36.659026,126.672876
전라북도청,35.820551,127.108727
전라남도청,34.816421,126.462935
경상북도청,36.57621,128.505563
경상남도청,35.238194,128.692366
부산광역시청,35.179791,129.075019
제주도시청,33.499595,126.531259
독도,37.24139,131.865592
